datetime,ISWR,ILWR,Sf,Rf,TA,RH,VW,P,TAMAX,TAMIN,Pr
2011-03-08,203.069188,188.113331,0.000001,0.000000,269.458332,25.881132,1.507885,75021.973765,269.458332,269.458332,0.000001
2011-03-09,210.340545,189.123859,0.000000,0.000000,268.194264,51.380885,3.001518,74681.320748,268.194264,268.194264,0.000000
2011-03-10,206.940545,198.440776,0.000000,0.000000,268.523249,64.938935,4.591145,74652.016687,268.523249,268.523249,0.000000
2011-03-11,210.974191,196.862917,0.000000,0.000000,270.789167,39.811608,3.121709,74597.634421,270.789167,270.789167,0.000000
2011-03-12,177.121467,248.216217,0.000012,0.000000,269.540571,60.406021,9.539055,74254.384941,269.540571,269.540571,0.000012
2011-03-13,125.238981,265.864388,0.000042,0.000000,268.604629,86.481790,9.567093,73903.805849,268.604629,268.604629,0.000042
2011-03-14,202.604007,239.194140,0.000009,0.000000,269.885850,79.505105,4.056700,74392.196622,269.885850,269.885850,0.000009
2011-03-15,179.558896,255.744471,0.000009,0.000000,270.918058,79.180120,7.271880,74399.653856,270.918058,270.918058,0.000010
2011-03-16,119.044350,273.491913,0.000107,0.000000,271.322284,88.602139,6.035150,73633.190794,271.322284,271.322284,0.000107
2011-03-17,80.087632,280.262925,0.000177,0.000000,269.213221,96.464730,5.841547,73509.391921,269.213221,269.213221,0.000177
2011-03-18,167.453013,248.729351,0.000057,0.000000,267.422514,86.407839,9.761442,74473.677842,267.422514,267.422514,0.000057
2011-03-19,169.962422,249.932656,0.000052,0.000000,266.545420,90.203786,5.514197,74660.922109,266.545420,266.545420,0.000052
2011-03-20,239.611529,176.917926,0.000001,0.000000,265.374611,34.726063,5.097332,74914.371239,265.374611,265.374611,0.000001
2011-03-21,242.904236,170.257956,0.000000,0.000000,266.782388,31.326485,4.267184,75114.647878,266.782388,266.782388,0.000000
2011-03-22,245.548486,193.078138,0.000000,0.000000,270.715876,34.381993,3.209160,75586.036143,270.715876,270.715876,0.000000
2011-03-23,248.858008,199.229246,0.000000,0.000000,273.937371,31.296591,3.077068,75844.502672,273.937371,273.937371,0.000000
2011-03-24,251.190349,199.216920,0.000000,0.000000,274.080593,36.857563,1.135985,75793.456439,274.080593,274.080593,0.000000
2011-03-25,248.885913,208.908366,0.000000,0.000000,272.111387,58.554796,2.570637,75050.433846,272.111387,272.111387,0.000000
2011-03-26,237.444275,205.243730,0.000001,0.000000,269.715121,67.152984,4.007171,74420.330034,269.715121,269.715121,0.000001
2011-03-27,208.439625,243.603801,0.000031,0.000000,269.539966,84.750517,3.690769,74201.784364,269.539966,269.539966,0.000031
2011-03-28,216.610015,242.000409,0.000029,0.000000,269.081161,83.466887,2.626374,74104.780472,269.081161,269.081161,0.000029
2011-03-29,253.980730,217.771202,0.000003,0.000000,269.588476,59.736485,1.448214,74379.148556,269.588476,269.588476,0.000003
2011-03-30,243.627075,216.693872,0.000006,0.000000,269.452602,74.616401,1.140729,74555.575511,269.452602,269.452602,0.000006
2011-03-31,202.537926,257.819696,0.000017,0.000003,271.195698,77.997809,4.038627,74997.074625,271.195698,271.195698,0.000019
2011-04-01,246.754846,231.533597,0.000002,0.000000,274.346870,57.670682,3.881892,75351.985996,274.346870,274.346870,0.000002
2011-04-02,268.106637,224.304994,0.000000,0.000000,276.700770,56.873882,1.708255,75151.313149,276.700770,276.700770,0.000000
2011-04-03,271.687883,226.854351,0.000000,0.000000,276.600058,63.288493,1.721376,74808.528942,276.600058,276.600058,0.000000
2011-04-04,136.575602,255.785451,0.000078,0.000021,271.465984,84.894751,5.596739,74797.594726,271.465984,271.465984,0.000099
2011-04-05,265.363851,214.116925,0.000004,0.000000,270.901132,59.596960,7.518452,75292.148178,270.901132,270.901132,0.000004
2011-04-06,237.656447,246.425685,0.000000,0.000000,276.292177,61.638530,5.174692,75750.214650,276.292177,276.292177,0.000000
2011-04-07,283.284865,234.205307,0.000000,0.000000,279.160871,53.777898,5.729597,75756.334030,279.160871,279.160871,0.000000
2011-04-08,263.257927,248.927427,0.000000,0.000002,276.417588,61.629717,7.954152,75305.713546,276.417588,276.417588,0.000002
2011-04-09,286.132281,225.255442,0.000000,0.000000,276.726114,46.825204,8.298104,75205.272195,276.726114,276.726114,0.000000
2011-04-10,293.542295,208.654011,0.000000,0.000000,274.993030,50.553661,5.532660,75153.821039,274.993030,274.993030,0.000000
2011-04-11,293.609583,209.309893,0.000000,0.000000,275.215142,47.349709,3.942851,75178.612350,275.215142,275.215142,0.000000
2011-04-12,175.611166,242.845149,0.000089,0.000003,269.497808,88.258420,9.114689,74724.451785,269.497808,269.497808,0.000092
2011-04-13,293.095004,191.131013,0.000013,0.000000,262.696722,75.400699,7.579940,74384.128784,262.696722,262.696722,0.000013
2011-04-14,233.023430,225.381595,0.000014,0.000000,265.149359,67.274063,2.575730,74074.050459,265.149359,265.149359,0.000014
2011-04-15,287.310491,205.492060,0.000001,0.000000,266.085811,64.356097,2.011332,74158.527043,266.085811,266.085811,0.000001
2011-04-16,295.175054,204.101988,0.000001,0.000000,269.087901,61.670844,1.932771,74517.441476,269.087901,269.087901,0.000001
2011-04-17,303.417051,203.198737,0.000000,0.000000,271.048813,50.397933,1.240442,74805.459559,271.048813,271.048813,0.000000
2011-04-18,285.768559,213.827024,0.000000,0.000000,272.345429,61.898498,1.466721,74859.891739,272.345429,272.345429,0.000000
2011-04-19,279.880111,224.397125,0.000000,0.000001,272.826234,73.948051,1.049021,74684.142750,272.826234,272.826234,0.000001
2011-04-20,311.650425,212.777225,0.000000,0.000000,274.088852,56.849591,1.911558,74828.662214,274.088852,274.088852,0.000000
2011-04-21,309.562320,212.502412,0.000000,0.000000,274.167303,56.692040,2.650326,74830.354374,274.167303,274.167303,0.000000
2011-04-22,308.842136,223.912155,0.000001,0.000001,273.718654,58.378327,4.609820,74532.650573,273.718654,273.718654,0.000002
2011-04-23,234.663151,258.092019,0.000001,0.000005,273.359398,73.046395,2.953139,74541.822734,273.359398,273.359398,0.000006
2011-04-24,233.906410,261.260322,0.000001,0.000026,273.970808,82.355044,1.679413,74739.878233,273.970808,273.970808,0.000027
2011-04-25,296.659538,245.861193,0.000000,0.000018,274.359680,73.208609,2.874467,74710.354101,274.359680,274.359680,0.000018
2011-04-26,293.482842,224.818815,0.000010,0.000001,271.758383,66.452102,3.521649,74475.720754,271.758383,271.758383,0.000011
2011-04-27,274.666412,234.248358,0.000032,0.000000,270.565575,75.203879,1.724821,74327.770961,270.565575,270.565575,0.000032
2011-04-28,254.976284,251.668685,0.000058,0.000000,271.209548,83.856736,1.537784,74180.325146,271.209548,271.209548,0.000058
2011-04-29,223.981922,257.011307,0.000059,0.000000,271.059807,84.438023,2.226502,73984.615070,271.059807,271.059807,0.000059
2011-04-30,274.723347,245.002896,0.000094,0.000000,271.268123,78.923569,1.367128,73830.524444,271.268123,271.268123,0.000094
2011-05-01,294.193451,229.335621,0.000023,0.000004,271.982533,74.695447,2.317839,73877.334570,271.982533,271.982533,0.000027
2011-05-02,279.185469,246.409790,0.000017,0.000043,273.107805,83.992011,3.553509,73923.471332,273.107805,273.107805,0.000060
2011-05-03,247.649904,249.314021,0.000033,0.000000,271.279905,75.480724,3.512088,73883.826625,271.279905,271.279905,0.000033
2011-05-04,305.143421,211.259365,0.000002,0.000000,269.099297,55.284753,4.550136,74397.927852,269.099297,269.099297,0.000002
2011-05-05,350.448951,185.242846,0.000000,0.000000,272.054506,36.390181,2.165747,74952.557184,272.054506,272.054506,0.000000
2011-05-06,327.540935,228.089175,0.000000,0.000000,274.708046,55.206097,1.756363,75283.261522,274.708046,274.708046,0.000000
2011-05-07,339.439792,226.383942,0.000000,0.000001,277.109493,50.361488,1.254502,75290.234375,277.109493,277.109493,0.000001
2011-05-08,333.673115,229.653542,0.000000,0.000010,277.667532,59.121013,5.497806,75244.921638,277.667532,277.667532,0.000010
2011-05-09,327.592718,222.225922,0.000000,0.000001,277.959962,45.290223,3.517697,75434.896788,277.959962,277.959962,0.000001
2011-05-10,320.811671,235.205133,0.000000,0.000000,278.094122,41.016398,3.772831,75703.188195,278.094122,278.094122,0.000000
2011-05-11,312.592452,244.398731,0.000000,0.000019,278.110671,58.730756,2.716892,75489.688814,278.110671,278.110671,0.000019
2011-05-12,193.709200,282.892135,0.000000,0.000104,276.427800,87.515239,3.852630,75108.888878,276.427800,276.427800,0.000104
2011-05-13,287.183387,279.055903,0.000000,0.000018,276.969949,74.412645,3.662958,75105.084181,276.969949,276.969949,0.000018
2011-05-14,246.092230,286.935130,0.000073,0.000151,274.789520,91.197062,3.798178,74782.781313,274.789520,274.789520,0.000224
2011-05-15,255.394512,260.029562,0.000152,0.000000,267.647824,87.672911,10.250213,74607.491210,267.647824,267.647824,0.000152
2011-05-16,291.592283,245.549287,0.000017,0.000000,269.019551,84.632071,6.818934,75091.931907,269.019551,269.019551,0.000017
2011-05-17,312.108855,255.080770,0.000004,0.000028,273.586225,80.899829,2.745927,75197.271748,273.586225,273.586225,0.000032
2011-05-18,290.179058,264.320789,0.000000,0.000073,275.018220,84.087260,2.571457,75096.391231,275.018220,275.018220,0.000073
2011-05-19,316.453968,250.142931,0.000000,0.000027,276.183501,64.486854,2.336574,75119.846430,276.183501,276.183501,0.000027
2011-05-20,319.473388,233.169606,0.000000,0.000036,276.463455,60.827637,1.907156,75242.962009,276.463455,276.463455,0.000036
2011-05-21,300.105771,244.856187,0.000000,0.000059,277.086569,67.551671,1.411563,75313.241459,277.086569,277.086569,0.000059
2011-05-22,270.745619,263.132866,0.000000,0.000049,277.224707,76.688664,3.415783,75323.009561,277.224707,277.224707,0.000049
2011-05-23,287.188505,270.511319,0.000000,0.000022,278.608937,67.129053,1.718058,75629.387393,278.608937,278.608937,0.000022
2011-05-24,326.223481,254.848997,0.000000,0.000004,279.207019,57.406138,3.296333,75651.085299,279.207019,279.207019,0.000004
2011-05-25,296.062078,263.040010,0.000000,0.000027,279.609657,69.940408,2.414568,75580.233304,279.609657,279.609657,0.000027
2011-05-26,273.337646,288.516714,0.000000,0.000085,278.945075,80.271386,5.689898,75224.152857,278.945075,278.945075,0.000085
2011-05-27,79.490405,300.433701,0.000198,0.000178,273.516510,95.770995,6.745180,74629.165400,273.516510,273.516510,0.000376
2011-05-28,340.159244,241.097002,0.000018,0.000000,271.909724,71.250131,5.029096,74688.406707,271.909724,271.909724,0.000018
2011-05-29,366.028357,232.877045,0.000000,0.000000,278.347084,52.580764,2.258904,75115.622244,278.347084,278.347084,0.000000
2011-05-30,345.230661,253.593228,0.000000,0.000003,280.082425,54.856057,3.740288,75211.108701,280.082425,280.082425,0.000003
2011-05-31,267.849781,281.412643,0.000011,0.000167,276.953010,77.345708,2.288368,74876.786904,276.953010,276.953010,0.000178
2011-06-01,207.553418,301.502706,0.000025,0.000023,275.094572,91.743663,4.301416,74952.761677,275.094572,275.094572,0.000048
2011-06-02,270.195078,284.725065,0.000000,0.000032,277.986500,82.442086,2.566608,75435.043909,277.986500,277.986500,0.000032
2011-06-03,263.373141,286.000050,0.000000,0.000059,278.825513,84.210369,2.355456,75470.910754,278.825513,278.825513,0.000059
2011-06-04,249.472447,285.812589,0.000000,0.000055,278.558238,80.541035,3.357715,75127.416109,278.558238,278.558238,0.000055
2011-06-05,300.728930,278.524554,0.000000,0.000037,277.548352,81.110532,4.853591,74703.453422,277.548352,277.548352,0.000037
2011-06-06,272.430877,276.936580,0.000000,0.000098,275.805843,80.110987,3.247159,74374.559839,275.805843,275.805843,0.000098
2011-06-07,199.916561,286.288815,0.000000,0.000058,276.862490,74.530703,3.085765,74235.172918,276.862490,276.862490,0.000058
2011-06-08,165.936921,304.642665,0.000000,0.000122,275.294890,96.783583,2.524459,74204.240743,275.294890,275.294890,0.000122
2011-06-09,159.128040,303.857696,0.000017,0.000086,273.952540,94.913121,2.253357,74530.194599,273.952540,273.952540,0.000103
2011-06-10,240.575947,286.314222,0.000000,0.000053,274.936323,93.237029,2.132925,74687.787864,274.936323,274.936323,0.000053
2011-06-11,155.330832,298.957043,0.000003,0.000040,274.157551,95.324184,1.887223,74770.743594,274.157551,274.157551,0.000043
2011-06-12,286.533785,273.415432,0.000000,0.000007,275.935663,85.562172,1.512175,74960.029393,275.935663,275.935663,0.000007
2011-06-13,199.238041,288.365990,0.000000,0.000123,275.739231,90.662037,3.293862,74991.435876,275.739231,275.739231,0.000123
2011-06-14,309.130981,269.518669,0.000000,0.000012,277.185085,74.384979,3.899078,75193.686777,277.185085,277.185085,0.000012
2011-06-15,319.635715,268.896235,0.000000,0.000010,279.582781,69.584658,1.246512,75328.607220,279.582781,279.582781,0.000010
2011-06-16,273.175642,289.312166,0.000000,0.000115,279.427976,86.880765,4.217669,75191.173284,279.427976,279.427976,0.000115
2011-06-17,226.611767,314.305647,0.000000,0.000131,279.340035,93.149441,6.880377,74942.594312,279.340035,279.340035,0.000131
2011-06-18,112.996655,316.269222,0.000003,0.000424,276.351683,95.589193,6.235200,74495.518736,276.351683,276.351683,0.000427
2011-06-19,354.685817,238.608919,0.000002,0.000001,272.508145,71.361226,5.030446,74673.059283,272.508145,272.508145,0.000003
2011-06-20,308.003684,265.306169,0.000000,0.000001,277.029979,78.383977,4.918631,75100.463925,277.029979,277.029979,0.000001
2011-06-21,324.732098,271.639486,0.000000,0.000072,281.124950,69.950298,3.455878,75449.762230,281.124950,281.124950,0.000072
2011-06-22,241.077266,306.230588,0.000000,0.000203,280.862381,86.604138,6.712783,75348.622250,280.862381,280.862381,0.000203
2011-06-23,130.736508,311.779990,0.000000,0.000211,277.917763,90.364710,4.250963,75129.041660,277.917763,277.917763,0.000211
2011-06-24,294.962607,272.957034,0.000000,0.000006,275.007446,75.193524,2.987339,75201.997290,275.007446,275.007446,0.000006
2011-06-25,267.901233,286.508404,0.000000,0.000002,277.482899,77.457071,8.041247,75595.503357,277.482899,277.482899,0.000002
2011-06-26,371.890017,253.017303,0.000000,0.000000,282.990169,48.383151,6.577638,75854.743516,282.990169,282.990169,0.000000
2011-06-27,379.040677,244.697827,0.000000,0.000000,285.603720,36.683616,4.210387,75775.855044,285.603720,285.603720,0.000000
2011-06-28,359.551805,259.731867,0.000000,0.000000,284.514879,56.149226,4.475527,75521.626450,284.514879,284.514879,0.000000
2011-06-29,310.939257,273.887941,0.000000,0.000041,282.672510,61.546558,3.870449,75287.458790,282.672510,282.672510,0.000041
2011-06-30,207.479697,292.462180,0.000000,0.000222,277.046892,78.891985,5.409753,75130.511514,277.046892,277.046892,0.000222
2011-07-01,317.254139,254.632822,0.000010,0.000026,273.743378,74.532343,4.799299,74983.713283,273.743378,273.743378,0.000036
2011-07-02,338.753336,230.932494,0.000005,0.000005,272.618506,64.204031,3.786614,74629.227528,272.618506,272.618506,0.000010
2011-07-03,345.044200,242.957938,0.000000,0.000000,276.967902,59.076196,3.754832,74707.417686,276.967902,276.967902,0.000000
2011-07-04,339.459709,252.220473,0.000000,0.000007,280.747304,57.952224,1.885676,74972.164309,280.747304,280.747304,0.000007
2011-07-05,322.618727,251.253608,0.000000,0.000000,279.904221,62.102253,3.513983,75010.106254,279.904221,279.904221,0.000000
2011-07-06,324.548636,260.854884,0.000000,0.000002,281.039603,63.184597,1.587047,74969.220579,281.039603,281.039603,0.000002
2011-07-07,242.199056,301.574777,0.000000,0.000062,281.046012,85.351850,8.091877,74894.808648,281.046012,281.046012,0.000062
2011-07-08,281.371369,298.176654,0.000000,0.000058,279.885802,86.627433,8.666373,75017.324630,279.885802,279.885802,0.000058
2011-07-09,267.551898,302.405848,0.000000,0.000053,281.252197,84.032524,5.424311,75407.836119,281.252197,281.252197,0.000053
2011-07-10,281.085334,292.737551,0.000000,0.000080,281.154176,81.309423,4.633800,75414.194247,281.154176,281.154176,0.000080
2011-07-11,321.724025,286.627563,0.000000,0.000013,281.468642,76.849300,2.566704,75383.434637,281.468642,281.468642,0.000013
2011-07-12,291.454580,296.933735,0.000000,0.000016,283.889686,68.642368,5.741269,75320.383183,283.889686,283.889686,0.000016
2011-07-13,145.368059,323.240594,0.000000,0.000146,281.882302,86.346923,10.363677,74893.557039,281.882302,281.882302,0.000146
2011-07-14,127.823467,323.414914,0.000000,0.000088,278.058031,94.671736,1.912931,74883.761070,278.058031,278.058031,0.000088
2011-07-15,182.390417,308.207142,0.000000,0.000011,277.160079,86.419116,1.983791,75087.391280,277.160079,277.160079,0.000011
2011-07-16,310.420891,280.379061,0.000000,0.000036,278.992134,74.685706,4.468093,74892.217015,278.992134,278.992134,0.000036
2011-07-17,174.597383,324.018828,0.000000,0.000331,278.874882,96.855095,7.032301,74319.737172,278.874882,278.874882,0.000331
2011-07-18,236.305024,290.651465,0.000007,0.000165,274.719490,92.428680,1.907955,74165.002278,274.719490,274.719490,0.000171
2011-07-19,231.430690,298.175266,0.000034,0.000159,275.553537,93.237505,5.755972,74041.362843,275.553537,275.553537,0.000193
2011-07-20,210.665650,283.649320,0.000058,0.000021,272.919527,90.054910,8.944813,74198.401044,272.919527,272.919527,0.000079
2011-07-21,273.305246,264.877307,0.000000,0.000061,275.580252,74.371904,2.826976,74371.697909,275.580252,275.580252,0.000061
2011-07-22,291.649123,273.489599,0.000000,0.000031,275.749874,83.915266,2.788020,74472.552319,275.749874,275.749874,0.000031
2011-07-23,237.186935,283.017870,0.000000,0.000066,274.556918,86.168904,3.343837,74334.219842,274.556918,274.556918,0.000066
2011-07-24,290.426910,262.423102,0.000061,0.000002,271.296308,88.958693,5.527460,74248.148300,271.296308,271.296308,0.000062
2011-07-25,245.793242,261.617421,0.000003,0.000019,273.478867,83.464623,2.162719,74330.821937,273.478867,273.478867,0.000022
2011-07-26,281.387301,261.528783,0.000000,0.000027,275.514360,80.124967,1.071415,74639.024670,275.514360,275.514360,0.000027
2011-07-27,257.556746,283.321668,0.000000,0.000088,276.667266,89.767909,2.161463,75016.385993,276.667266,276.667266,0.000088
2011-07-28,229.963388,294.546748,0.000000,0.000055,276.556420,91.747553,3.030550,75027.735324,276.556420,276.556420,0.000055
2011-07-29,263.188657,286.470524,0.000000,0.000014,277.105040,80.388451,3.611367,75044.087003,277.105040,277.105040,0.000014
2011-07-30,265.144720,281.139928,0.000000,0.000012,277.520274,75.211534,3.359461,74913.786074,277.520274,277.520274,0.000012
2011-07-31,289.811265,273.542637,0.000000,0.000001,278.636959,61.464015,1.218800,74846.092475,278.636959,278.636959,0.000001
2011-08-01,293.597807,274.242526,0.000000,0.000007,280.346686,66.586835,1.607403,74997.049922,280.346686,280.346686,0.000007
2011-08-02,304.898047,275.721011,0.000000,0.000003,282.982065,56.650132,2.024464,75369.089150,282.982065,282.982065,0.000003
2011-08-03,208.152820,306.133109,0.000000,0.000208,282.345664,78.322084,2.862623,75436.243351,282.345664,282.345664,0.000208
2011-08-04,276.644688,286.141958,0.000000,0.000015,280.632759,74.625979,3.360664,75292.361127,280.632759,280.632759,0.000015
2011-08-05,209.869024,296.466503,0.000000,0.000094,281.081024,82.322949,2.132194,75197.868108,281.081024,281.081024,0.000094
2011-08-06,249.650751,310.326548,0.000000,0.000027,281.528748,81.650473,4.977781,74870.469661,281.528748,281.528748,0.000027
2011-08-07,72.251122,338.456398,0.000000,0.000384,280.520280,97.794216,5.918703,74621.914035,280.520280,280.520280,0.000384
2011-08-08,149.278412,309.185903,0.000000,0.000190,277.468514,90.745786,5.989137,74660.040127,277.468514,277.468514,0.000190
2011-08-09,279.108308,251.310822,0.000010,0.000032,273.632873,76.622222,6.315367,75081.753734,273.632873,273.632873,0.000042
2011-08-10,305.569898,236.641053,0.000008,0.000000,275.714803,53.696617,4.857554,75397.886039,275.714803,275.714803,0.000009
2011-08-11,321.816116,242.500050,0.000000,0.000000,280.937612,48.095360,2.052221,75337.923268,280.937612,280.937612,0.000000
2011-08-12,274.516380,267.698543,0.000000,0.000011,280.578159,66.560138,2.046595,75070.162407,280.578159,280.578159,0.000011
2011-08-13,244.822516,272.392929,0.000000,0.000001,280.619413,70.268426,2.492165,74942.244405,280.619413,280.619413,0.000001
2011-08-14,279.210517,283.646391,0.000000,0.000067,282.092132,74.592374,2.374390,74972.694910,282.092132,282.092132,0.000067
2011-08-15,186.805363,300.689371,0.000000,0.000125,280.027200,89.161879,3.853020,75092.461351,280.027200,280.027200,0.000125
2011-08-16,268.947463,287.003416,0.000000,0.000001,282.191879,64.684686,2.224151,75411.242339,282.191879,282.191879,0.000001
2011-08-17,267.659541,295.328063,0.000000,0.000023,283.544017,75.937662,2.027550,75458.619894,283.544017,283.544017,0.000023
2011-08-18,267.414027,297.445440,0.000000,0.000031,284.426132,65.251048,2.158204,75551.163936,284.426132,284.426132,0.000031
2011-08-19,237.020397,289.269911,0.000000,0.000061,283.800782,64.768083,3.966864,75735.267234,283.800782,283.800782,0.000061
2011-08-20,249.627407,276.015705,0.000000,0.000004,284.659608,58.118518,2.794956,75912.294192,284.659608,284.659608,0.000004
2011-08-21,299.181065,265.350393,0.000000,0.000001,286.635869,44.387072,2.289591,75955.914953,286.635869,286.635869,0.000001
2011-08-22,287.607042,273.627118,0.000000,0.000005,287.006727,45.121011,3.143944,75860.268185,287.006727,287.006727,0.000005
2011-08-23,258.336987,281.062141,0.000000,0.000008,285.039427,61.110219,5.504500,75714.551699,285.039427,285.039427,0.000008
2011-08-24,270.249060,284.881601,0.000000,0.000009,284.286712,66.762086,4.710632,75578.560841,284.286712,284.286712,0.000009
2011-08-25,276.843077,271.441623,0.000000,0.000004,284.118650,64.285850,6.278176,75428.486225,284.118650,284.118650,0.000004
2011-08-26,256.885539,293.307368,0.000000,0.000075,282.759061,78.093628,12.266333,75075.916452,282.759061,282.759061,0.000075
2011-08-27,152.944586,278.357652,0.000002,0.000255,275.944537,80.545893,5.068121,74828.254212,275.944537,275.944537,0.000257
2011-08-28,296.210506,239.001712,0.000000,0.000000,279.207685,46.208610,2.724974,75188.297492,279.207685,279.207685,0.000000
2011-08-29,260.645604,281.244909,0.000000,0.000009,280.125515,67.562394,1.989474,75026.650767,280.125515,280.125515,0.000009
2011-08-30,191.445692,290.770617,0.000000,0.000013,278.826081,78.826105,2.210266,74860.266591,278.826081,278.826081,0.000013
2011-08-31,226.008025,283.163233,0.000000,0.000055,280.186526,72.640940,2.869117,74940.487697,280.186526,280.186526,0.000055
2011-09-01,159.992487,294.436091,0.000000,0.000063,280.125836,76.296198,3.843577,75104.007164,280.125836,280.125836,0.000063
2011-09-02,236.627690,283.952990,0.000000,0.000017,281.802186,71.038838,1.988666,75264.092685,281.802186,281.802186,0.000017
2011-09-03,226.697152,304.156884,0.000000,0.000038,283.509470,74.647013,4.164191,75283.399703,283.509470,283.509470,0.000038
2011-09-04,136.822347,324.689335,0.000000,0.000071,281.660817,84.844340,6.010751,75053.400310,281.660817,281.660817,0.000071
2011-09-05,65.729247,320.206079,0.000000,0.000285,277.928997,92.368883,3.551422,75110.351286,277.928997,277.928997,0.000285
2011-09-06,227.212950,273.542539,0.000000,0.000001,279.239359,64.593695,3.397169,75493.537137,279.239359,279.239359,0.000001
2011-09-07,211.096892,272.687469,0.000000,0.000000,280.026350,60.907156,6.174872,75174.952908,280.026350,280.026350,0.000000
2011-09-08,188.295954,290.068332,0.000000,0.000004,279.228052,82.433580,8.720428,74994.008392,279.228052,279.228052,0.000004
2011-09-09,231.704947,275.248074,0.000000,0.000000,281.295570,71.694336,4.468282,75162.000227,281.295570,281.295570,0.000000
2011-09-10,241.417915,278.021166,0.000000,0.000000,283.180416,64.157252,2.927921,75341.507261,283.180416,283.180416,0.000000
2011-09-11,224.170601,294.356870,0.000000,0.000058,281.921320,75.152348,3.859215,75290.878486,281.921320,281.921320,0.000058
2011-09-12,188.584845,285.571170,0.000000,0.000016,280.393114,74.785673,1.628405,75247.114462,280.393114,280.393114,0.000016
2011-09-13,239.631224,271.421019,0.000000,0.000000,282.573609,65.552615,2.532635,75307.305039,282.573609,282.573609,0.000000
2011-09-14,124.376601,308.582536,0.000000,0.000041,280.714638,82.934257,2.577600,75219.857404,280.714638,280.714638,0.000041
2011-09-15,189.880043,286.621466,0.000000,0.000004,280.962823,73.680667,3.411713,75302.048281,280.962823,280.962823,0.000004
2011-09-16,226.511004,271.130432,0.000000,0.000003,281.576421,59.898270,2.106706,75355.264755,281.576421,281.576421,0.000003
2011-09-17,185.168527,289.581064,0.000000,0.000064,279.781972,81.950039,3.682865,75095.773138,279.781972,279.781972,0.000064
2011-09-18,38.561936,314.943699,0.000293,0.000287,274.753358,95.482547,6.735591,74171.110328,274.753358,274.753358,0.000580
2011-09-19,160.451578,274.525602,0.000227,0.000000,268.824156,94.091864,10.390696,74189.166246,268.824156,268.824156,0.000227
2011-09-20,199.013292,269.104360,0.000016,0.000000,275.520823,67.102098,5.573122,75116.353868,275.520823,275.520823,0.000017
2011-09-21,240.530296,247.896209,0.000000,0.000000,281.505291,37.665921,1.998889,75312.313620,281.505291,281.505291,0.000000
2011-09-22,214.729206,259.408640,0.000000,0.000000,280.789489,37.556626,1.012485,75247.284419,280.789489,280.789489,0.000000
2011-09-23,176.911868,286.708219,0.000000,0.000002,279.438909,62.425092,1.084251,75102.628922,279.438909,279.438909,0.000002
2011-09-24,179.229177,287.454288,0.000000,0.000004,279.208994,73.077302,1.417077,75139.984790,279.208994,279.208994,0.000004
2011-09-25,197.361754,265.156763,0.000000,0.000000,278.478078,67.150644,1.140009,75415.802997,278.478078,278.478078,0.000000
2011-09-26,204.305309,268.552744,0.000000,0.000001,279.329307,71.425878,0.867987,75750.793077,279.329307,279.329307,0.000001
2011-09-27,195.208708,270.846812,0.000000,0.000005,279.621013,70.263635,1.123947,75991.265368,279.621013,279.621013,0.000005
2011-09-28,190.879765,274.439228,0.000000,0.000001,279.600086,68.003392,0.993388,75967.493425,279.600086,279.600086,0.000001
2011-09-29,201.994925,263.029968,0.000000,0.000001,280.493239,58.509023,1.159626,75940.471398,280.493239,280.493239,0.000001
2011-09-30,189.580694,273.414810,0.000000,0.000000,281.198385,65.536684,1.227335,75940.724910,281.198385,281.198385,0.000000
2011-10-01,197.244634,277.000334,0.000000,0.000000,282.625573,51.655605,1.317786,75949.346433,282.625573,282.625573,0.000000
2011-10-02,187.304699,276.055652,0.000000,0.000000,282.579067,49.809887,1.505299,75852.994291,282.579067,282.579067,0.000000
2011-10-03,191.804197,253.687617,0.000000,0.000000,282.352295,35.828088,2.251339,75758.976453,282.352295,282.352295,0.000000
2011-10-04,191.670586,229.220491,0.000000,0.000000,281.447443,27.003841,3.118656,75698.320716,281.447443,281.447443,0.000000
2011-10-05,198.069944,224.106913,0.000000,0.000000,281.149275,34.759667,2.350202,75559.616967,281.149275,281.149275,0.000000
2011-10-06,160.715224,274.920809,0.000000,0.000049,278.577238,68.910782,4.289530,75057.347688,278.577238,278.577238,0.000049
2011-10-07,157.143880,249.780495,0.000153,0.000090,267.706754,89.935011,10.151534,74184.629932,267.706754,267.706754,0.000243
2011-10-08,105.556030,253.405843,0.000219,0.000000,265.944978,93.839233,9.879016,74199.199299,265.944978,265.944978,0.000219
2011-10-09,175.053580,226.657427,0.000098,0.000001,267.202293,69.968060,10.715230,74592.825663,267.202293,267.202293,0.000099
2011-10-10,73.581417,320.999207,0.000004,0.000180,276.510177,87.149864,14.298780,75253.594150,276.510177,276.510177,0.000184
2011-10-11,177.939089,259.184634,0.000000,0.000000,279.122143,47.735052,9.122743,75515.517261,279.122143,279.122143,0.000000
2011-10-12,181.831322,246.368097,0.000000,0.000001,278.603362,54.181529,9.466826,75280.921905,278.603362,278.603362,0.000001
2011-10-13,104.820499,279.914066,0.000009,0.000012,273.666186,73.805611,6.227360,75224.533490,273.666186,273.666186,0.000020
2011-10-14,161.207186,216.063297,0.000000,0.000000,273.966285,26.484768,3.559882,75248.485087,273.966285,273.966285,0.000001
